BGC_name	Sum_of_expression	Average_expression	Median_expression	Bin	Type	Cluster	Sponge_ID	Phylum
FL2014_9_c00465_NODE_46...region001	0.000219714	4.39E-05	3.93E-05	FL2014_9_0096	Other	1403	FL2014_9	Actinobacteriota
FL2014_9_c00467_NODE_46...region001	3.26E-05	4.66E-06	3.50E-06	FL2014_9_0115	Other	1148	FL2014_9	Chloroflexota
FL2014_9_c00467_NODE_46...region002	2.25E-05	3.21E-06	0	FL2014_9_0115	Other	1396	FL2014_9	Chloroflexota
FL2014_9_c00469_NODE_46...region001	7.07E-05	1.41E-05	1.30E-05	FL2014_9_0119	Other	1739	FL2014_9	Proteobacteria
FL2014_9_c00473_NODE_47...region001	0.00043067	7.18E-05	9.42E-06	FL2014_9_0087	Other	40	FL2014_9	Acidobacteriota
FL2014_9_c00478_NODE_47...region001	0.008009815	0.000348253	0.000261628	FL2014_9_0070	Other	1001	FL2014_9	Chloroflexota
FL2014_9_c00480_NODE_48...region001	0.002016048	0.000100802	2.73E-05	FL2014_9_0020	Terpene	1470	FL2014_9	Proteobacteria
FL2014_9_c00481_NODE_48...region001	0.000534819	1.53E-05	1.22E-05	FL2014_9_0080	Other	1215	FL2014_9	Proteobacteria
FL2014_9_c00484_NODE_48...region001	0.002457451	0.00016383	6.89E-05	FL2014_9_0003	Terpene	1658	FL2014_9	Chloroflexota
FL2014_9_c00486_NODE_48...region001	0.003745277	0.000178347	7.49E-05	FL2014_9_0012	Terpene	1899	FL2014_9	Chloroflexota
FL2014_9_c00487_NODE_48...region001	1.27E-05	2.12E-06	0	FL2014_9_0092	Other	563	FL2014_9	Proteobacteria
FL2014_9_c00489_NODE_48...region001	0.000544046	2.01E-05	8.52E-06	FL2014_9_0073	Other	1768	FL2014_9	Gemmatimonadota
FL2014_9_c00492_NODE_49...region001	0.002099637	0.000299948	0.000201252	FL2014_9_0078	Other	629	FL2014_9	Chloroflexota
FL2014_9_c00496_NODE_49...region001	0.000623453	0.000103909	4.25E-05	Unbinned	Other	33	FL2014_9	Unbinned
FL2014_9_c00496_NODE_49...region002	0.000705844	4.15E-05	1.53E-05	Unbinned	Other	2030	FL2014_9	Unbinned
FL2014_9_c00497_NODE_49...region001	0.000445375	4.95E-05	2.90E-05	FL2014_9_15	Terpene	554	FL2014_9	Nitrospinota_A
FL2014_9_c00503_NODE_50...region001	0.000386563	4.83E-05	6.90E-06	FL2014_9_0021	Other	1266	FL2014_9	Latescibacterota
FL2014_9_c00504_NODE_50...region001	0.000149898	1.50E-05	7.92E-06	FL2014_9_0002	Other	985	FL2014_9	Proteobacteria
FL2014_9_c00508_NODE_50...region001	0.00059999	1.87E-05	1.07E-05	FL2014_9_0086	NRPS	201	FL2014_9	Acidobacteriota
FL2014_9_c00511_NODE_51...region001	0.001086562	0.000108656	2.92E-05	FL2014_9_0003	Other	493	FL2014_9	Chloroflexota
FL2014_9_c00512_NODE_51...region001	0.001056326	9.60E-05	5.07E-05	Unbinned	Other	136	FL2014_9	Unbinned
FL2014_9_c00514_NODE_51...region001	0.004489999	0.000149667	2.22E-05	Unbinned	PKSI	168	FL2014_9	Unbinned
FL2014_9_c00521_NODE_52...region001	0.000135608	3.57E-06	7.59E-07	Unbinned	Terpene	335	FL2014_9	Unbinned
FL2014_9_c00522_NODE_52...region001	0.00074962	8.33E-05	4.00E-05	FL2014_9_5	Other	672	FL2014_9	Desulfobacterota_B
FL2014_9_c00525_NODE_52...region001	0.000210767	4.22E-05	2.01E-05	FL2014_9_0012	Other	1983	FL2014_9	Chloroflexota
FL2014_9_c00527_NODE_52...region001	0.000213582	2.14E-05	1.36E-05	FL2014_9_0073	Terpene	1485	FL2014_9	Gemmatimonadota
FL2014_9_c00527_NODE_52...region002	0.000205479	1.87E-05	6.36E-06	FL2014_9_0073	Other	441	FL2014_9	Gemmatimonadota
FL2014_9_c00531_NODE_53...region001	0.000234731	9.03E-06	1.50E-06	FL2014_9_0088	NRPS	1541	FL2014_9	Acidobacteriota
FL2014_9_c00535_NODE_53...region001	0.00048117	4.81E-05	3.84E-05	FL2014_9_0008	Other	1383	FL2014_9	Chloroflexota
FL2014_9_c00535_NODE_53...region002	0.000985461	6.16E-05	3.49E-05	FL2014_9_0008	Other	1345	FL2014_9	Chloroflexota
FL2014_9_c00540_NODE_54...region001	0.000821242	2.57E-05	5.05E-06	FL2014_9_0099	PKSI	903	FL2014_9	Actinobacteriota
FL2014_9_c00542_NODE_54...region001	0.000423884	5.30E-05	2.49E-05	Unbinned	Terpene	224	FL2014_9	Unbinned
FL2014_9_c00544_NODE_54...region001	0.000751576	2.42E-05	1.55E-05	FL2014_9_0080	Other	1373	FL2014_9	Proteobacteria
FL2014_9_c00555_NODE_55...region001	0.00269264	0.000117071	9.37E-06	FL2014_9_0002	PKSI	1543	FL2014_9	Proteobacteria
FL2014_9_c00557_NODE_55...region001	0.000516081	3.44E-05	2.82E-05	FL2014_9_0177	RiPP	512	FL2014_9	Proteobacteria
FL2014_9_c00558_NODE_55...region001	0.010854194	0.001550599	0.00135496	FL2014_9_0078	Other	19	FL2014_9	Chloroflexota
FL2014_9_c00561_NODE_56...region001	0.000200991	1.44E-05	1.02E-05	FL2014_9_0092	Other	401	FL2014_9	Proteobacteria
FL2014_9_c00562_NODE_56...region001	0.011148276	0.000318522	2.98E-05	FL2014_9_0072	Other	713	FL2014_9	Nitrospirota
FL2014_9_c00565_NODE_56...region001	0.002197523	8.14E-05	2.72E-05	FL2014_9_0004	PKSI	842	FL2014_9	Proteobacteria
FL2014_9_c00568_NODE_56...region001	0.000474953	2.26E-05	1.34E-05	FL2014_9_0073	Terpene	1082	FL2014_9	Gemmatimonadota
FL2014_9_c00570_NODE_57...region001	0.000199547	1.17E-05	1.15E-05	FL2014_9_0088	Other	2017	FL2014_9	Acidobacteriota
FL2014_9_c00571_NODE_57...region001	0.002981943	0.000175408	6.38E-05	FL2014_9_0004	Terpene	208	FL2014_9	Proteobacteria
FL2014_9_c00574_NODE_57...region001	9.18E-05	1.31E-05	6.32E-06	FL2014_9_0009	Other	654	FL2014_9	Actinobacteriota
FL2014_9_c00574_NODE_57...region002	0.000355205	3.23E-05	9.55E-06	FL2014_9_0009	Other	113	FL2014_9	Actinobacteriota
FL2014_9_c00575_NODE_57...region001	0.000239961	4.00E-05	2.89E-05	FL2014_9_0017	Other	741	FL2014_9	Acidobacteriota
FL2014_9_c00578_NODE_57...region001	0.000624829	1.69E-05	5.92E-06	FL2014_9_0002	NRPS	755	FL2014_9	Proteobacteria
FL2014_9_c00579_NODE_57...region001	0.000591469	2.82E-05	9.73E-06	FL2014_9_0009	Other	795	FL2014_9	Actinobacteriota
FL2014_9_c00579_NODE_57...region002	7.75E-05	1.29E-05	9.03E-06	FL2014_9_0009	Other	352	FL2014_9	Actinobacteriota
FL2014_9_c00586_NODE_58...region001	0.000536902	1.45E-05	7.52E-06	FL2014_9_0002	PKSI	1597	FL2014_9	Proteobacteria
FL2014_9_c00591_NODE_59...region001	0.000374034	3.12E-05	2.24E-05	FL2014_9_0091	Other	43	FL2014_9	Gemmatimonadota
FL2014_9_c00593_NODE_59...region001	0.002379658	0.00013998	9.26E-05	FL2014_9_10	Terpene	1674	FL2014_9	Proteobacteria
FL2014_9_c00597_NODE_59...region001	0.000232364	2.90E-05	6.03E-06	Unbinned	Other	1252	FL2014_9	Unbinned
FL2014_9_c00601_NODE_60...region001	0.000182276	2.28E-05	1.29E-05	FL2014_9_0006	Other	957	FL2014_9	Proteobacteria
FL2014_9_c00607_NODE_60...region001	0.001100525	5.50E-05	1.77E-05	FL2014_9_0086	Other	379	FL2014_9	Acidobacteriota
FL2014_9_c00608_NODE_60...region001	4.51E-05	9.01E-06	5.45E-06	FL2014_9_0068	Other	781	FL2014_9	Proteobacteria
FL2014_9_c00610_NODE_61...region001	0.001118521	0.000159789	2.31E-05	Unbinned	RiPP	1465	FL2014_9	Unbinned
FL2014_9_c00611_NODE_61...region001	0.00054904	4.58E-05	2.71E-05	FL2014_9_0006	Other	2035	FL2014_9	Proteobacteria
FL2014_9_c00611_NODE_61...region002	0.002516863	6.80E-05	2.88E-05	FL2014_9_0006	PKSI	289	FL2014_9	Proteobacteria
FL2014_9_c00615_NODE_61...region001	0.001545458	0.000193182	9.36E-06	FL2014_9_0004	Other	1846	FL2014_9	Proteobacteria
FL2014_9_c00616_NODE_61...region001	0.001035343	7.96E-05	3.38E-05	FL2014_9_0067	Terpene	1481	FL2014_9	Bacteroidota
FL2014_9_c00618_NODE_61...region001	0.00023969	3.00E-05	3.07E-05	FL2014_9_0018	Other	1965	FL2014_9	Chloroflexota
FL2014_9_c00624_NODE_62...region001	4.18E-05	4.18E-06	7.99E-07	FL2014_9_0099	Terpene	1791	FL2014_9	Actinobacteriota
FL2014_9_c00625_NODE_62...region001	4.60E-05	6.58E-06	3.13E-06	FL2014_9_0009	Other	1611	FL2014_9	Actinobacteriota
FL2014_9_c00625_NODE_62...region002	0.000227792	1.75E-05	9.23E-06	FL2014_9_0009	Other	975	FL2014_9	Actinobacteriota
FL2014_9_c00633_NODE_63...region001	0.000222099	2.22E-05	1.77E-05	FL2014_9_0068	Other	1840	FL2014_9	Proteobacteria
FL2014_9_c00635_NODE_63...region001	0.001086566	4.72E-05	1.54E-05	FL2014_9_0087	NRPS	1089	FL2014_9	Acidobacteriota
FL2014_9_c00636_NODE_63...region001	0.000680568	3.40E-05	1.57E-05	FL2014_9_0017	Other	730	FL2014_9	Acidobacteriota
FL2014_9_c00638_NODE_63...region001	0.000241881	2.20E-05	6.94E-06	FL2014_9_0092	Other	1423	FL2014_9	Proteobacteria
FL2014_9_c00645_NODE_64...region001	0.032765186	0.002184346	0.001759738	FL2014_9_0027	Other	1913	FL2014_9	Poribacteria
FL2014_9_c00648_NODE_64...region001	0.000701408	3.69E-05	1.30E-05	FL2014_9_0085	Terpene	994	FL2014_9	Chloroflexota
FL2014_9_c00648_NODE_64...region002	0.000273177	1.44E-05	7.16E-06	FL2014_9_0085	Other	1379	FL2014_9	Chloroflexota
FL2014_9_c00654_NODE_65...region001	0.000610212	2.18E-05	1.37E-05	Unbinned	Other	1602	FL2014_9	Unbinned
FL2014_9_c00659_NODE_65...region001	0.001639643	0.000204955	2.42E-05	FL2014_9_0004	RiPP	1441	FL2014_9	Proteobacteria
FL2014_9_c00660_NODE_66...region001	0.000969483	5.70E-05	2.74E-05	FL2014_9_0095	Other	65	FL2014_9	Actinobacteriota
FL2014_9_c00664_NODE_66...region001	8.52E-05	8.52E-06	1.01E-06	FL2014_9_0099	Other	323	FL2014_9	Actinobacteriota
FL2014_9_c00672_NODE_67...region001	0.000243388	1.62E-05	4.28E-06	Unbinned	Other	1447	FL2014_9	Unbinned
FL2014_9_c00677_NODE_67...region001	0.001611109	0.000230158	0.000147258	FL2014_9_0077	Other	1902	FL2014_9	Acidobacteriota
FL2014_9_c00681_NODE_68...region001	0.000519544	7.42E-05	5.90E-05	FL2014_9_0079	Other	665	FL2014_9	Proteobacteria
FL2014_9_c00682_NODE_68...region001	0.000520242	5.78E-05	3.24E-05	FL2014_9_0006	Other	1663	FL2014_9	Proteobacteria
FL2014_9_c00683_NODE_68...region001	0.001324943	0.000220824	8.30E-06	FL2014_9_0092	RiPP	915	FL2014_9	Proteobacteria
FL2014_9_c00684_NODE_68...region001	0.001045618	9.51E-05	8.36E-05	FL2014_9_0006	Other	446	FL2014_9	Proteobacteria
FL2014_9_c00684_NODE_68...region002	0.002983048	7.65E-05	2.08E-05	FL2014_9_0006	Other	1468	FL2014_9	Proteobacteria
FL2014_9_c00686_NODE_68...region001	0.005154584	0.000198253	0.000146576	FL2014_9_0072	PKSI	740	FL2014_9	Nitrospirota
FL2014_9_c00687_NODE_68...region001	0.000217625	7.77E-06	1.68E-06	FL2014_9_0080	Other	678	FL2014_9	Proteobacteria
FL2014_9_c00689_NODE_68...region001	0.002978263	0.000114549	5.81E-05	FL2014_9_5	Other	577	FL2014_9	Desulfobacterota_B
FL2014_9_c00697_NODE_69...region001	0.000624197	3.29E-05	1.68E-05	FL2014_9_0002	Other	666	FL2014_9	Proteobacteria
FL2014_9_c00699_NODE_69...region001	0.000140401	1.40E-05	1.02E-05	FL2014_9_15	Other	154	FL2014_9	Nitrospinota_A
FL2014_9_c00701_NODE_70...region001	6.02E-05	6.02E-06	1.28E-06	FL2014_9_0165	Other	146	FL2014_9	Proteobacteria
FL2014_9_c00701_NODE_70...region002	5.56E-05	4.63E-06	3.83E-06	FL2014_9_0165	Other	1016	FL2014_9	Proteobacteria
FL2014_9_c00704_NODE_70...region001	0.000291255	4.85E-05	3.87E-05	FL2014_9_0006	Other	18	FL2014_9	Proteobacteria
FL2014_9_c00710_NODE_71...region001	7.59E-05	8.43E-06	5.34E-06	FL2014_9_0090	Other	1946	FL2014_9	Gemmatimonadota
FL2014_9_c00713_NODE_71...region001	0.00127549	3.75E-05	8.51E-06	FL2014_9_0009	PKSI	1306	FL2014_9	Actinobacteriota
FL2014_9_c00714_NODE_71...region001	0.00043303	2.17E-05	3.92E-06	FL2014_9_0114	Other	1062	FL2014_9	Chloroflexota
FL2014_9_c00715_NODE_71...region001	0.000170186	2.84E-05	2.36E-05	FL2014_9_0069	Other	710	FL2014_9	Chloroflexota
FL2014_9_c00717_NODE_71...region001	0.000273231	1.30E-05	6.39E-06	FL2014_9_0080	Other	1839	FL2014_9	Proteobacteria
FL2014_9_c00717_NODE_71...region002	0.000272928	2.48E-05	7.52E-06	FL2014_9_0080	Other	321	FL2014_9	Proteobacteria
FL2014_9_c00721_NODE_72...region001	0.003687685	0.000737537	0.000572451	FL2014_9_0095	Other	225	FL2014_9	Actinobacteriota
FL2014_9_c00722_NODE_72...region001	0.000335852	4.20E-05	3.61E-05	FL2014_9_14	Other	332	FL2014_9	Gemmatimonadota
FL2014_9_c00727_NODE_72...region001	0.002715347	0.00024685	7.55E-05	FL2014_9_0079	RiPP	21	FL2014_9	Proteobacteria
FL2014_9_c00730_NODE_73...region001	3.43E-05	3.43E-06	0	Unbinned	Other	950	FL2014_9	Unbinned
FL2014_9_c00733_NODE_73...region001	0.000368542	2.63E-05	1.72E-05	FL2014_9_0005	Other	1672	FL2014_9	Acidobacteriota
FL2014_9_c00736_NODE_73...region001	0.001158508	0.000231702	4.09E-05	FL2014_9_0077	Other	367	FL2014_9	Acidobacteriota
FL2014_9_c00740_NODE_74...region001	0.000190539	1.91E-05	1.26E-05	FL2014_9_0080	Other	100	FL2014_9	Proteobacteria
FL2014_9_c00742_NODE_74...region001	0.000326773	4.67E-05	2.60E-05	FL2014_9_0091	Other	1256	FL2014_9	Gemmatimonadota
FL2014_9_c00742_NODE_74...region002	0.000526092	5.85E-05	3.26E-05	FL2014_9_0091	Other	1166	FL2014_9	Gemmatimonadota
FL2014_9_c00744_NODE_74...region001	0.001647116	0.000274519	0.000247909	FL2014_9_0095	Other	1458	FL2014_9	Actinobacteriota
FL2014_9_c00746_NODE_74...region001	0.00020517	5.00E-06	2.38E-06	Unbinned	Other	2012	FL2014_9	Unbinned
FL2014_9_c00747_NODE_74...region001	0.003310156	0.000551693	0.000136283	FL2014_9_0010	RiPP	1621	FL2014_9	Latescibacterota
FL2014_9_c00747_NODE_74...region002	0.002521604	0.000120076	8.05E-05	FL2014_9_0010	Other	1462	FL2014_9	Latescibacterota
FL2014_9_c00748_NODE_74...region001	1.89E-05	2.36E-06	0	Unbinned	Other	1239	FL2014_9	Unbinned
FL2014_9_c00750_NODE_75...region001	0.000426451	4.74E-05	3.77E-05	FL2014_9_0096	Other	508	FL2014_9	Actinobacteriota
FL2014_9_c00750_NODE_75...region002	0.001132833	5.39E-05	2.04E-05	FL2014_9_0096	Terpene	326	FL2014_9	Actinobacteriota
FL2014_9_c00754_NODE_75...region001	0.000415863	1.39E-05	4.73E-06	Unbinned	PKSI	1740	FL2014_9	Unbinned
FL2014_9_c00759_NODE_75...region001	0.000822081	9.13E-05	3.35E-05	FL2014_9_0079	Other	1635	FL2014_9	Proteobacteria
FL2014_9_c00760_NODE_76...region001	0.000424106	5.30E-05	3.50E-05	FL2014_9_0017	Other	277	FL2014_9	Acidobacteriota
FL2014_9_c00761_NODE_76...region001	0.004053682	0.000139782	7.17E-05	FL2014_9_0010	PKSI	281	FL2014_9	Latescibacterota
FL2014_9_c00766_NODE_76...region001	0.001101226	0.000122358	9.82E-05	FL2014_9_0019	Other	107	FL2014_9	Chloroflexota
FL2014_9_c00766_NODE_76...region002	0.000244764	3.06E-05	1.98E-05	FL2014_9_0019	Other	36	FL2014_9	Chloroflexota
FL2014_9_c00766_NODE_76...region003	0.002256854	0.000112843	8.03E-05	FL2014_9_0019	PKSI	280	FL2014_9	Chloroflexota
FL2014_9_c00768_NODE_76...region001	2.53E-05	2.53E-06	8.21E-07	FL2014_9_0007	Other	1340	FL2014_9	Proteobacteria
FL2014_9_c00769_NODE_76...region001	0.000557546	1.80E-05	8.16E-06	FL2014_9_0029	Other	803	FL2014_9	Acidobacteriota
FL2014_9_c00776_NODE_77...region001	0.000441024	3.39E-05	3.30E-05	FL2014_9_5	Other	234	FL2014_9	Desulfobacterota_B
FL2014_9_c00784_NODE_78...region001	0.000317875	3.18E-05	2.48E-05	Unbinned	Other	1446	FL2014_9	Unbinned
FL2014_9_c00785_NODE_78...region001	0.019205908	0.001745992	0.000136852	FL2014_9_0068	Other	862	FL2014_9	Proteobacteria
FL2014_9_c00800_NODE_80...region001	0.001626442	6.51E-05	3.86E-05	FL2014_9_0017	PKSI	1934	FL2014_9	Acidobacteriota
FL2014_9_c00809_NODE_80...region001	0.001361788	5.67E-05	1.40E-05	FL2014_9_0002	Terpene	1875	FL2014_9	Proteobacteria
FL2014_9_c00810_NODE_81...region001	0.000374987	3.75E-05	1.51E-05	FL2014_9_0005	Terpene	1039	FL2014_9	Acidobacteriota
FL2014_9_c00812_NODE_81...region001	0.001014232	4.23E-05	1.61E-05	FL2014_9_0087	Other	1650	FL2014_9	Acidobacteriota
FL2014_9_c00814_NODE_81...region001	0.000212874	2.66E-05	1.63E-05	FL2014_9_0115	Other	846	FL2014_9	Chloroflexota
FL2014_9_c00815_NODE_81...region001	0.000630622	5.26E-05	2.59E-05	FL2014_9_0020	Other	931	FL2014_9	Proteobacteria
FL2014_9_c00817_NODE_81...region001	0.000305331	1.53E-05	5.61E-06	FL2014_9_0099	Other	1064	FL2014_9	Actinobacteriota
FL2014_9_c00820_NODE_82...region001	0.015604336	0.001560434	0.000278294	Unbinned	Other	1553	FL2014_9	Unbinned
FL2014_9_c00821_NODE_82...region001	0.00099042	4.31E-05	2.67E-05	Unbinned	Other	677	FL2014_9	Unbinned
FL2014_9_c00821_NODE_82...region002	0.000943717	3.77E-05	1.67E-05	Unbinned	Other	1048	FL2014_9	Unbinned
FL2014_9_c00830_NODE_83...region001	4.34E-05	3.34E-06	0	FL2014_9_12	Other	892	FL2014_9	Actinobacteriota
FL2014_9_c00831_NODE_83...region001	0.000238176	1.32E-05	4.13E-06	FL2014_9_0087	RiPP	1411	FL2014_9	Acidobacteriota
FL2014_9_c00837_NODE_83...region001	0.00048921	5.44E-05	5.63E-05	Unbinned	Other	30	FL2014_9	Unbinned
FL2014_9_c00841_NODE_84...region001	0.000363481	1.91E-05	0	FL2014_9_0088	Other	158	FL2014_9	Acidobacteriota
FL2014_9_c00845_NODE_84...region001	0.001166014	3.89E-05	2.27E-05	FL2014_9_0005	NRPS	613	FL2014_9	Acidobacteriota
FL2014_9_c00847_NODE_84...region001	0.000180072	1.64E-05	8.39E-06	FL2014_9_0030	Other	894	FL2014_9	Proteobacteria
FL2014_9_c00848_NODE_84...region001	0.000119404	1.19E-05	0	FL2014_9_12	RiPP	1686	FL2014_9	Actinobacteriota
FL2014_9_c00849_NODE_84...region001	0.000708922	6.44E-05	5.68E-05	FL2014_9_0067	Other	1249	FL2014_9	Bacteroidota
FL2014_9_c00850_NODE_85...region001	9.36E-05	9.36E-06	5.08E-06	FL2014_9_12	Other	31	FL2014_9	Actinobacteriota
FL2014_9_c00853_NODE_85...region001	0.0007824	9.78E-05	2.67E-05	FL2014_9_0073	Other	1189	FL2014_9	Gemmatimonadota
FL2014_9_c00854_NODE_85...region001	0.002724314	0.000181621	7.32E-05	FL2014_9_0018	Other	1924	FL2014_9	Chloroflexota
FL2014_9_c00859_NODE_85...region001	0.000479226	3.00E-05	1.93E-05	FL2014_9_15	Other	1717	FL2014_9	Nitrospinota_A
FL2014_9_c00863_NODE_86...region001	0.002485922	0.000355132	1.07E-05	FL2014_9_15	RiPP	434	FL2014_9	Nitrospinota_A
FL2014_9_c00865_NODE_86...region001	0.000713061	3.96E-05	3.19E-05	FL2014_9_0028	Other	1628	FL2014_9	Proteobacteria
FL2014_9_c00867_NODE_86...region001	9.76E-05	6.10E-06	3.52E-06	FL2014_9_0087	Other	93	FL2014_9	Acidobacteriota
FL2014_9_c00872_NODE_87...region001	5.29E-05	5.29E-06	3.56E-06	Unbinned	Other	770	FL2014_9	Unbinned
FL2014_9_c00875_NODE_87...region001	0.000527615	1.82E-05	1.11E-05	FL2014_9_0101	Other	721	FL2014_9	Proteobacteria
FL2014_9_c00876_NODE_87...region001	0.000520319	6.50E-05	2.17E-05	FL2014_9_0013	Other	2006	FL2014_9	Acidobacteriota
FL2014_9_c00886_NODE_88...region001	3.60E-05	4.00E-06	3.74E-06	Unbinned	Other	1763	FL2014_9	Unbinned
FL2014_9_c00889_NODE_88...region001	0.007295464	0.000455966	0.00049831	FL2014_9_0097	Other	187	FL2014_9	Poribacteria
FL2014_9_c00891_NODE_89...region001	0.002605817	0.000200447	0.000209053	FL2014_9_0095	Terpene	1119	FL2014_9	Actinobacteriota
FL2014_9_c00892_NODE_89...region001	0.000245528	2.23E-05	8.13E-06	FL2014_9_0177	Other	1625	FL2014_9	Proteobacteria
FL2014_9_c00892_NODE_89...region002	0.000555886	3.09E-05	9.19E-06	FL2014_9_0177	Other	1787	FL2014_9	Proteobacteria
FL2014_9_c00896_NODE_89...region001	0.000199878	1.05E-05	6.01E-06	Unbinned	PKSI	859	FL2014_9	Unbinned
FL2014_9_c00897_NODE_89...region001	0.00471557	0.000785928	4.56E-05	FL2014_9_0079	RiPP	1591	FL2014_9	Proteobacteria
FL2014_9_c00898_NODE_89...region001	0.000205706	2.57E-05	2.16E-05	FL2014_9_0083	Other	1524	FL2014_9	Desulfobacterota_D
FL2014_9_c00900_NODE_90...region001	0.000526444	2.51E-05	1.63E-05	FL2014_9_0011	Other	920	FL2014_9	Proteobacteria
FL2014_9_c00902_NODE_90...region001	0.000792795	6.10E-05	3.77E-05	FL2014_9_0021	Terpene	1802	FL2014_9	Latescibacterota
FL2014_9_c00902_NODE_90...region002	0.000505796	1.87E-05	1.24E-05	FL2014_9_0021	Other	1943	FL2014_9	Latescibacterota
FL2014_9_c00912_NODE_91...region001	0.000246113	9.84E-06	6.82E-06	Unbinned	Other	1570	FL2014_9	Unbinned
FL2014_9_c00912_NODE_91...region002	5.58E-05	3.28E-06	3.95E-06	Unbinned	Other	751	FL2014_9	Unbinned
FL2014_9_c00914_NODE_91...region001	0.001633894	6.81E-05	2.56E-05	FL2014_9_0101	Terpene	820	FL2014_9	Proteobacteria
FL2014_9_c00915_NODE_91...region001	0.001145078	5.45E-05	8.05E-06	Unbinned	Other	1529	FL2014_9	Unbinned
FL2014_9_c00915_NODE_91...region002	0.000565137	9.42E-05	2.28E-05	Unbinned	Other	73	FL2014_9	Unbinned
FL2014_9_c00916_NODE_91...region001	0.000144149	2.88E-05	3.00E-05	FL2014_9_0116	Other	1593	FL2014_9	Actinobacteriota
FL2014_9_c00919_NODE_91...region001	3.89E-05	6.48E-06	6.07E-06	FL2014_9_0009	Other	808	FL2014_9	Actinobacteriota
FL2014_9_c00927_NODE_92...region001	0.003107622	7.58E-05	4.97E-06	FL2014_9_0022	NRPS	1961	FL2014_9	Acidobacteriota
FL2014_9_c00932_NODE_93...region001	0.008663695	0.00017681	7.27E-05	FL2014_9_0158	Other	260	FL2014_9	Actinobacteriota
FL2014_9_c00933_NODE_93...region001	9.09E-05	1.51E-05	9.70E-06	FL2014_9_0148	Other	185	FL2014_9	Proteobacteria
FL2014_9_c00936_NODE_93...region001	0.000302643	1.68E-05	1.16E-05	FL2014_9_0009	Other	411	FL2014_9	Actinobacteriota
FL2014_9_c00938_NODE_93...region001	4.50E-05	3.75E-06	3.22E-06	FL2014_9_0099	Other	1079	FL2014_9	Actinobacteriota
FL2014_9_c00940_NODE_94...region001	0.001630043	3.98E-05	1.05E-05	FL2014_9_0115	PKSI	383	FL2014_9	Chloroflexota
FL2014_9_c00945_NODE_94...region001	0.002354386	8.12E-05	1.26E-05	Unbinned	PKSI	1975	FL2014_9	Unbinned
FL2014_9_c00947_NODE_94...region001	8.20E-05	6.83E-06	3.63E-06	FL2014_9_0080	Other	77	FL2014_9	Proteobacteria
FL2014_9_c00948_NODE_94...region001	0.001970471	5.47E-05	2.12E-05	FL2014_9_0155	PKSI	1955	FL2014_9	Acidobacteriota
FL2014_9_c00952_NODE_95...region001	0.000275563	1.31E-05	9.00E-06	FL2014_9_0009	Other	880	FL2014_9	Actinobacteriota
FL2014_9_c00953_NODE_95...region001	0.005809937	0.000161387	1.82E-05	FL2014_9_0004	PKSI	502	FL2014_9	Proteobacteria
FL2014_9_c00954_NODE_95...region001	0.000789493	2.72E-05	1.62E-05	FL2014_9_0024	Other	1096	FL2014_9	Proteobacteria
FL2014_9_c00963_NODE_96...region001	0.004483383	0.000249077	0.000153763	FL2014_9_0095	Other	1843	FL2014_9	Actinobacteriota
FL2014_9_c00972_NODE_97...region001	0.006212447	0.000159294	4.80E-05	FL2014_9_0082	PKSI	456	FL2014_9	Bacteroidota
FL2014_9_c00973_NODE_97...region001	2.37E-05	1.83E-06	0	Unbinned	Other	1620	FL2014_9	Unbinned
FL2014_9_c00976_NODE_97...region001	0.003743351	0.000120753	7.32E-05	FL2014_9_0012	PKSI	562	FL2014_9	Chloroflexota
FL2014_9_c00979_NODE_97...region001	0.000716802	2.56E-05	1.73E-05	FL2014_9_0086	PKSI	981	FL2014_9	Acidobacteriota
FL2014_9_c00984_NODE_98...region001	0.000124628	2.08E-05	1.09E-05	FL2014_9_0083	Other	1499	FL2014_9	Desulfobacterota_D
FL2014_9_c00986_NODE_98...region001	0.000452381	6.46E-05	6.86E-05	Unbinned	Other	2029	FL2014_9	Unbinned
FL2014_9_c00988_NODE_98...region001	0.000195098	3.25E-05	1.10E-05	FL2014_9_0068	Other	1656	FL2014_9	Proteobacteria
FL2014_9_c00990_NODE_99...region001	0.002191288	0.000365215	0.000303891	FL2014_9_0023	Other	998	FL2014_9	Chloroflexota
FL2014_9_c00992_NODE_99...region001	0.000291161	2.65E-05	1.60E-05	FL2014_9_0011	Other	197	FL2014_9	Proteobacteria
FL2014_9_c00992_NODE_99...region002	0.000252562	5.05E-05	1.42E-05	FL2014_9_0011	Other	1125	FL2014_9	Proteobacteria
FL2014_9_c00995_NODE_99...region001	0.001543198	9.64E-05	8.14E-05	FL2014_9_0010	Other	444	FL2014_9	Latescibacterota
FL2014_9_c00997_NODE_99...region001	0.000708505	6.44E-05	2.24E-05	FL2014_9_5	Other	1830	FL2014_9	Desulfobacterota_B
FL2014_9_c00998_NODE_99...region001	5.89E-05	6.54E-06	3.73E-06	FL2014_9_12	Other	1518	FL2014_9	Actinobacteriota
FL2014_9_c01001_NODE_10...region001	0.00040816	6.80E-05	1.14E-05	FL2014_9_0065	Other	525	FL2014_9	Desulfobacterota_B
FL2014_9_c01002_NODE_10...region001	0.000621971	8.89E-05	3.06E-05	FL2014_9_0006	Other	1317	FL2014_9	Proteobacteria
